lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
5.54889,4.320209,1.482418,5.176807,4.359318,1.484659,5.263667,1.624592,1.754682,5.228605,4.213889,1.757827,5.178417,4.263435,1.543911,5.448574,4.303688,1.540366,5707393,Rest
5.542514,4.31981,1.481197,5.415843,4.687077,1.506881,5.253029,1.624117,1.754893,5.218766,4.213344,1.757723,5.17138,4.263877,1.542547,5.625881,4.547327,1.557761,5707440,Rest
5.539376,4.321738,1.480797,5.392258,4.605022,1.501185,5.244538,1.622512,1.754843,5.204736,4.210429,1.757598,5.166749,4.266042,1.541779,5.605154,4.484138,1.553493,5707486,Rest
5.526688,4.329572,1.48001,5.383197,4.582695,1.500618,5.232761,1.625675,1.754053,5.192342,4.207932,1.75758,5.154356,4.27317,1.541026,5.597024,4.467154,1.553248,5707518,Rest
5.523969,4.329613,1.480791,5.387821,4.605104,1.501069,5.209276,1.629811,1.752476,5.182137,4.209268,1.757499,5.149956,4.274237,1.54142,5.598268,4.484184,1.553753,5707533,Rest
5.512155,4.33134,1.47916,5.390375,4.607,1.498885,5.197189,1.628542,1.752539,5.171685,4.208639,1.757359,5.139676,4.275452,1.540134,5.593282,4.482181,1.552374,5707564,Rest
5.506007,4.326898,1.478892,5.403901,4.616565,1.501172,5.183586,1.629407,1.752225,5.158935,4.205964,1.757206,5.133124,4.272718,1.539816,5.601385,4.4879,1.555099,5707596,Rest
5.49386,4.324022,1.476936,5.34608,4.540728,1.504689,5.171063,1.629633,1.752202,5.146088,4.211163,1.756894,5.122285,4.271071,1.538207,5.557699,4.431308,1.55816,5707627,Rest
5.472569,4.317357,1.472824,4.839904,4.297767,1.451905,5.159938,1.630927,1.752134,5.135358,4.218029,1.756416,5.103958,4.267154,1.534885,5.176634,4.249269,1.518767,5707658,Rest
5.461763,4.314964,1.471216,5.34372,4.545807,1.506459,5.149525,1.631596,1.752157,5.125152,4.221774,1.756105,5.093603,4.266111,1.533412,5.553618,4.435408,1.560102,5707689,Rest
5.451473,4.313394,1.470709,5.343471,4.550198,1.506256,5.138012,1.632952,1.752378,5.118183,4.223805,1.755986,5.083301,4.264833,1.532897,5.552351,4.439333,1.560011,5707720,Rest
5.444518,4.311975,1.471635,5.366881,4.536547,1.507456,5.12603,1.633756,1.752348,5.110552,4.225826,1.755839,5.074923,4.263642,1.533478,5.569927,4.428606,1.562323,5707752,Rest
5.433489,4.312345,1.472196,5.072575,4.428431,1.488945,5.106441,1.638135,1.752889,5.084514,4.234097,1.755371,5.061444,4.264938,1.533434,5.338832,4.35183,1.54722,5707892,Rest
5.403875,4.314285,1.471093,5.264328,4.350354,1.516899,5.1057,1.638006,1.753014,5.077851,4.235416,1.755343,5.034077,4.265677,1.532821,5.162749,4.323457,1.529368,5707939,Rest
5.345129,4.317538,1.465412,4.721994,4.297646,1.451881,5.087587,1.633662,1.754188,5.063965,4.234758,1.755515,4.982277,4.268163,1.528716,5.069775,4.253269,1.518624,5707970,Preparation
5.312413,4.315674,1.454003,4.735209,4.286051,1.449054,5.083468,1.634294,1.754606,5.059441,4.23756,1.755578,4.956805,4.268002,1.518969,5.081224,4.244184,1.516214,5707986,Preparation
5.263071,4.261191,1.442777,5.372991,4.203057,1.498603,5.078506,1.634251,1.755394,5.056519,4.238433,1.75561,4.916149,4.226724,1.509905,5.359219,4.184614,1.494624,5708017,Preparation
4.60229,4.198659,1.456284,5.330186,4.094193,1.48484,5.07503,1.634862,1.756251,5.053799,4.242447,1.755493,4.410864,4.175935,1.518687,5.577752,4.175626,1.517971,5708048,Preparation
4.601189,4.177777,1.457166,5.296174,4.03396,1.482844,5.071328,1.63711,1.757644,5.052945,4.245856,1.755444,4.405231,4.157104,1.516862,5.452433,4.014724,1.512331,5708079,Preparation
4.745496,3.970363,1.451791,4.774472,3.797205,1.453122,5.067141,1.637616,1.76008,5.052991,4.249479,1.755501,4.507897,3.995412,1.508548,5.085144,3.898397,1.489611,5708110,Preparation
4.750198,3.924285,1.457654,4.814715,3.753417,1.458989,5.065605,1.638564,1.761813,5.054179,4.252763,1.755575,4.510098,3.958883,1.51117,5.38721,3.849414,1.518732,5708142,Preparation
4.766226,3.838088,1.459849,4.838792,3.658401,1.47069,5.062628,1.637727,1.763984,5.056558,4.258523,1.755594,4.522735,3.891372,1.511115,5.373015,3.81641,1.519691,5708173,Preparation
4.78677,3.727677,1.464277,5.0008,3.646965,1.485213,5.060734,1.637073,1.765133,5.058449,4.259372,1.755603,4.538163,3.806901,1.513157,5.384255,3.75914,1.521908,5708235,Preparation
4.785201,3.656915,1.466217,4.716894,3.413249,1.479238,5.058767,1.635238,1.765907,5.061921,4.260382,1.755615,4.533921,3.749171,1.513606,5.101058,3.522957,1.515952,5708266,Preparation
4.780849,3.365049,1.482009,4.729064,3.39289,1.479322,5.057933,1.632056,1.766288,5.062523,4.260134,1.755678,4.52608,3.52335,1.524225,5.113267,3.50261,1.516041,5708298,Preparation
4.789517,3.349953,1.484469,4.527452,3.230656,1.480586,5.056038,1.622691,1.766267,5.062601,4.257135,1.75586,4.528232,3.503288,1.523955,4.91169,3.340386,1.517308,5708329,Preparation
4.79049,3.326983,1.485484,4.540958,3.197926,1.479893,5.05407,1.617506,1.766397,5.065237,4.254723,1.756022,4.527266,3.479475,1.523457,4.925231,3.307666,1.516618,5708360,Preparation
5.096925,2.944271,1.468542,4.497191,3.282783,1.486971,5.052908,1.611426,1.766621,5.066699,4.253487,1.756074,4.755608,3.186435,1.509203,4.881498,3.392532,1.5237,5708391,Stroke
5.104311,2.977685,1.468042,4.571614,3.147557,1.472319,5.051867,1.607633,1.766425,5.0677,4.252937,1.756116,4.758294,3.205143,1.50712,4.955952,3.257315,1.509051,5708422,Stroke
5.003324,3.062721,1.46571,4.580294,3.163301,1.47002,5.049946,1.605049,1.766622,5.071926,4.253222,1.756123,4.680856,3.264097,1.503772,4.964665,3.273068,1.506755,5708454,Stroke
5.000243,3.087687,1.461833,4.587502,3.205599,1.463568,5.048331,1.605076,1.767081,5.071769,4.253395,1.756123,4.67751,3.280768,1.499935,4.971907,3.315376,1.500305,5708485,Stroke
5.001687,3.138095,1.452445,4.596392,3.233689,1.456821,5.046865,1.60746,1.767541,5.073685,4.25293,1.75618,4.67829,3.317179,1.491324,4.980832,3.343476,1.493562,5708516,Stroke
4.845122,3.319331,1.444991,4.940001,3.365017,1.455441,5.046665,1.611868,1.767912,5.073102,4.252712,1.756204,4.559443,3.453645,1.484857,5.293284,3.449083,1.481047,5708547,Stroke
4.820599,3.330532,1.444499,4.478026,3.296258,1.424286,5.047087,1.620161,1.768592,5.070078,4.250859,1.756351,4.539461,3.461375,1.482443,5.032129,3.43474,1.468113,5708578,Stroke
4.446749,3.401371,1.467769,4.465814,3.261185,1.41764,5.047744,1.626982,1.769073,5.061093,4.24262,1.756864,4.465276,3.441081,1.460599,5.068022,3.414592,1.465774,5708625,Stroke
4.366993,3.38375,1.464267,4.517033,3.216351,1.406266,5.047667,1.629338,1.769233,5.060287,4.241651,1.756907,4.357756,3.397465,1.439919,5.114892,3.377493,1.45576,5708656,Stroke
4.184303,3.353122,1.462098,5.496983,3.2352,1.406554,5.047847,1.631613,1.76884,5.051896,4.23479,1.757234,4.268215,3.364258,1.431041,5.751246,3.384737,1.433868,5708688,Stroke
4.083608,3.357922,1.464859,5.856127,3.365083,1.451816,5.049792,1.635384,1.767305,5.040143,4.235104,1.756812,4.040377,3.365464,1.430637,5.937731,3.437218,1.433817,5708719,Stroke
3.913062,3.344566,1.471073,6.11473,3.391581,1.455246,5.050312,1.640436,1.766098,5.043642,4.233272,1.75687,3.861172,3.42184,1.451524,6.172385,3.42532,1.411689,5708797,Stroke
3.739976,3.327191,1.477223,6.371379,3.431044,1.474832,5.051728,1.649808,1.764284,5.059536,4.236145,1.756775,3.665699,3.41899,1.470423,6.392621,3.500105,1.469759,5708859,Stroke
3.503266,3.395788,1.501694,6.476644,3.400487,1.474908,5.053555,1.658455,1.761939,5.05835,4.238841,1.756533,3.533344,3.409503,1.476959,6.579759,3.559293,1.528357,5708906,Stroke
3.43321,3.294192,1.49335,6.698637,3.361969,1.485129,5.055242,1.664876,1.760179,5.0566,4.240651,1.756419,3.375362,3.398155,1.488782,6.733652,3.499838,1.513735,5708937,Stroke
3.279548,3.255404,1.500369,6.865678,3.318033,1.48869,5.057118,1.672108,1.757881,5.054595,4.242055,1.75648,3.228157,3.362365,1.493529,6.860526,3.465883,1.516209,5708953,Stroke
2.96345,3.199375,1.520132,7.18183,3.262377,1.506484,5.06028,1.678114,1.755465,5.053107,4.241294,1.756856,2.89888,3.336579,1.521514,7.142677,3.419583,1.544688,5708984,Stroke
2.863257,3.188916,1.528138,7.25729,3.232104,1.509154,5.05988,1.683067,1.753861,5.051072,4.24149,1.757567,2.833943,3.325891,1.52984,7.242165,3.385894,1.53679,5709015,Stroke
2.70372,3.169751,1.540437,7.449847,3.176778,1.51244,5.062258,1.690197,1.751235,5.049814,4.241143,1.758373,2.690961,3.304422,1.547767,7.392333,3.34497,1.545341,5709046,Stroke
2.572688,3.154148,1.550066,7.54803,3.154098,1.516958,5.061796,1.696679,1.749058,5.048666,4.241623,1.759262,2.588856,3.322541,1.569055,7.495406,3.33674,1.555703,5709078,Stroke
2.43883,3.116393,1.560538,7.69739,3.140276,1.527411,5.063015,1.701617,1.747143,5.046855,4.242632,1.760129,2.482536,3.303774,1.577744,7.618773,3.328194,1.56591,5709109,Stroke
2.318701,3.105575,1.56942,7.80484,3.119469,1.532592,5.061348,1.707666,1.745185,5.045738,4.241112,1.760841,2.379365,3.296754,1.589788,7.701058,3.322531,1.574798,5709140,Stroke
2.197507,3.159981,1.590081,7.893597,3.09661,1.538437,5.060723,1.714189,1.743282,5.045317,4.240259,1.761383,2.296224,3.293244,1.60249,7.781038,3.303395,1.580034,5709171,Stroke
2.138449,3.156599,1.596895,7.957369,3.078895,1.545585,5.057803,1.718267,1.742355,5.045363,4.239744,1.761669,2.213222,3.272426,1.613171,7.789112,3.29562,1.596213,5709202,Stroke
2.070726,3.145417,1.607249,8.023997,3.058377,1.552083,5.055413,1.722717,1.741175,5.04549,4.239119,1.76193,2.159812,3.265827,1.62193,7.798995,3.302074,1.611281,5709234,Stroke
1.984097,3.075682,1.612833,8.067263,3.051871,1.559122,5.053403,1.727159,1.740083,5.046259,4.238659,1.76215,2.107554,3.265235,1.631658,7.993365,3.251863,1.584778,5709265,Stroke
1.949195,3.068057,1.618176,8.121232,3.042955,1.561836,5.051782,1.730986,1.739291,5.046826,4.238456,1.762223,2.069545,3.267919,1.639078,8.026691,3.248826,1.590266,5709296,Hold
1.869946,3.055772,1.633942,8.203316,3.027749,1.568035,5.043733,1.74419,1.736438,5.048188,4.237693,1.762373,2.004571,3.285209,1.653868,8.099702,3.23857,1.599993,5709405,Hold
1.85884,3.061244,1.6377,8.215521,3.026907,1.569388,5.042108,1.748439,1.735659,5.048632,4.237493,1.762396,1.99062,3.292226,1.657274,8.115724,3.234481,1.600374,5709436,Hold
1.852041,3.066141,1.640548,8.222697,3.024731,1.569721,5.041289,1.752317,1.735052,5.048958,4.237494,1.762403,1.980726,3.296788,1.659787,8.119408,3.234578,1.60112,5709499,Hold
1.843293,3.074965,1.644773,8.228968,3.020815,1.570013,5.03905,1.756163,1.734586,5.049521,4.237211,1.762435,1.971522,3.30566,1.663105,8.117746,3.234185,1.601946,5709530,Hold
1.841518,3.077027,1.64571,8.228351,3.021914,1.570281,5.037765,1.758174,1.734467,5.04996,4.237183,1.762443,1.969708,3.308353,1.66403,8.117123,3.233624,1.601906,5709577,Hold
1.84089,3.077705,1.645984,8.227264,3.022467,1.570313,5.036467,1.759559,1.734264,5.049719,4.23704,1.762446,1.972027,3.311575,1.664533,8.106561,3.235325,1.60216,5709608,Hold
1.858465,3.146373,1.653508,8.225686,3.023197,1.570334,5.034618,1.760622,1.734087,5.050105,4.236706,1.762472,1.970605,3.31335,1.66494,8.105602,3.235657,1.602141,5709655,Hold
1.865242,3.157257,1.653932,8.214202,3.027186,1.569334,5.03277,1.762475,1.733831,5.050305,4.236435,1.762484,1.973443,3.317258,1.665405,8.102064,3.241465,1.601568,5709670,Hold
1.870781,3.169324,1.654302,8.208755,3.02792,1.56785,5.031148,1.763622,1.733677,5.050572,4.236438,1.7625,1.974469,3.319264,1.665446,8.096857,3.242807,1.600307,5709717,Hold
1.874197,3.179066,1.654397,8.204188,3.027389,1.566492,5.030264,1.764597,1.733619,5.05091,4.236375,1.762553,1.974688,3.320578,1.665269,8.089882,3.243854,1.599584,5709748,Hold
1.87744,3.183882,1.654183,8.199071,3.02631,1.564956,5.029004,1.76586,1.733535,5.051066,4.236578,1.762615,1.977881,3.323992,1.664993,8.085517,3.245614,1.598596,5709811,Hold
1.869804,3.141209,1.648593,8.193642,3.025331,1.563771,5.026466,1.76758,1.733281,5.050979,4.236656,1.762721,1.980131,3.326239,1.664725,8.075768,3.247705,1.598105,5709920,Preparation
1.886155,3.174167,1.650589,8.177171,3.025551,1.563974,5.023997,1.768133,1.7331,5.051007,4.236778,1.762815,1.986869,3.329897,1.664656,8.064004,3.249314,1.597817,5709951,Preparation
1.892357,3.182251,1.65042,8.154705,3.033009,1.565179,5.022007,1.768593,1.732968,5.050921,4.236879,1.762937,2.011331,3.333989,1.664291,8.046696,3.252412,1.597703,5709982,Preparation
1.898799,3.187913,1.650121,8.149823,3.02685,1.563835,5.019385,1.769113,1.732749,5.050741,4.236861,1.763095,2.031133,3.339573,1.664603,7.982233,3.247758,1.605554,5710014,Preparation
1.909528,3.188055,1.648917,8.126582,3.020578,1.562861,5.018317,1.769165,1.732692,5.049839,4.236671,1.763496,2.043537,3.334475,1.66288,7.985652,3.245927,1.601849,5710045,Preparation
1.924484,3.189426,1.648182,8.099691,3.019985,1.56312,5.016452,1.768852,1.732744,5.048661,4.236936,1.76387,2.059911,3.333076,1.661651,7.986775,3.242733,1.599219,5710076,Preparation
1.940127,3.190697,1.647287,8.083315,3.02205,1.563501,5.014723,1.768197,1.732848,5.048239,4.23688,1.764026,2.065773,3.329924,1.660342,7.972834,3.243016,1.598251,5710092,Preparation
1.960392,3.190112,1.646255,8.070614,3.015823,1.562215,5.012516,1.766685,1.733021,5.047799,4.236938,1.764235,2.083561,3.32743,1.659226,7.957318,3.242209,1.597614,5710138,Preparation
1.98703,3.174788,1.642876,8.047262,3.014493,1.562069,5.010748,1.764814,1.733236,5.047669,4.236643,1.764304,2.097397,3.312352,1.656031,7.938243,3.2408,1.596612,5710170,Preparation
2.033713,3.170078,1.638749,8.008574,3.010055,1.561348,5.008476,1.761723,1.733568,5.047668,4.2364,1.764325,2.127553,3.299408,1.651528,7.915894,3.23586,1.594259,5710201,Preparation
2.154893,3.063486,1.625358,7.946513,2.98541,1.554439,5.00663,1.75739,1.73437,5.047746,4.235975,1.764336,2.2054,3.243005,1.640416,7.857236,3.222156,1.589702,5710232,Preparation
2.339817,3.014633,1.622196,7.836864,2.985348,1.545543,5.005213,1.751747,1.735181,5.047915,4.235591,1.764341,2.342222,3.168035,1.630389,7.768205,3.211944,1.577263,5710263,Preparation
2.584905,2.950934,1.623526,7.579917,3.136756,1.544306,5.003082,1.745535,1.735714,5.047949,4.235084,1.764332,2.548651,3.094807,1.625651,7.48893,3.29872,1.569012,5710294,Preparation
2.834223,2.746822,1.610106,7.220652,3.370433,1.546424,4.999456,1.736109,1.736703,5.047181,4.233788,1.764239,2.830784,2.900677,1.609695,7.136218,3.47376,1.575327,5710357,Preparation
3.154114,2.60917,1.597157,6.788035,3.603458,1.548816,4.996459,1.726843,1.737695,5.046807,4.232861,1.764025,3.14586,2.81923,1.602558,6.783219,3.606944,1.566606,5710404,Preparation
3.443496,2.732906,1.590476,6.326015,3.613825,1.537438,4.990195,1.713435,1.739535,5.045925,4.234206,1.762932,3.439939,2.945704,1.601051,6.430479,3.826365,1.604134,5710435,Stroke
3.695868,3.035353,1.563515,5.995759,3.36659,1.535335,4.989182,1.703326,1.740669,5.059302,4.278113,1.758143,3.708591,3.146452,1.574295,5.911634,3.394991,1.55962,5710466,Stroke
4.657088,3.824658,1.428945,5.899286,2.791099,1.583056,4.99138,1.693878,1.741292,5.06168,4.280731,1.756436,4.388764,3.823174,1.466304,5.953928,3.103759,1.598741,5710497,Stroke
4.388041,4.281287,1.519052,5.932051,2.870535,1.583748,5.005871,1.678111,1.743185,5.069693,4.279498,1.754375,4.362973,4.29169,1.523821,5.958206,3.059765,1.591291,5710528,Stroke
4.453965,4.320547,1.528614,6.034034,2.895527,1.538259,5.027601,1.667642,1.746136,5.069332,4.27769,1.753789,4.47742,4.33252,1.533769,6.043139,2.80956,1.551227,5710560,Stroke
4.859655,4.298765,1.492535,6.027214,2.647254,1.482127,5.047383,1.657776,1.746897,5.064124,4.270646,1.753235,4.585529,4.231721,1.547727,5.910933,2.670433,1.497333,5710591,Stroke
4.927054,3.870529,1.499538,5.983236,2.949166,1.403725,5.059602,1.64974,1.747845,5.063228,4.266468,1.753013,4.635623,3.910222,1.553678,5.847711,2.935672,1.420022,5710622,Stroke
4.610934,3.369422,1.547061,5.758669,3.406595,1.296071,5.060274,1.644821,1.74777,5.063776,4.278399,1.75157,4.611113,3.745417,1.565508,5.902723,3.422736,1.354637,5710653,Stroke
4.553752,3.028523,1.559151,5.800934,3.799301,1.342581,5.060453,1.634705,1.747243,5.033124,4.285274,1.749292,4.499115,3.213572,1.556727,5.862496,3.882986,1.35392,5710669,Stroke
4.461226,2.880464,1.56694,5.762603,4.218322,1.375624,5.061347,1.627915,1.74745,5.037803,4.286412,1.748372,4.418394,3.006252,1.570885,5.822371,4.338468,1.393548,5710700,Stroke
4.430205,2.833519,1.56461,5.706225,4.527374,1.446077,5.062917,1.622354,1.747489,5.022829,4.285689,1.747238,4.346038,2.995147,1.56786,5.754865,4.62608,1.451132,5710731,Stroke
4.41294,2.821516,1.548486,5.630191,4.524766,1.483266,5.069148,1.618604,1.748377,5.008388,4.286574,1.745873,4.301167,2.959151,1.549015,5.666311,4.499748,1.494398,5710762,Stroke
4.55913,3.01501,1.463805,5.552919,4.368874,1.514202,5.068287,1.618328,1.748468,5.006197,4.30189,1.744626,4.3916,3.134906,1.486724,5.534077,4.430667,1.52686,5710794,Stroke
4.56678,3.237345,1.427026,5.551432,3.96068,1.522142,5.054103,1.619372,1.74669,5.056363,4.266664,1.747044,4.532012,3.282446,1.42992,5.714007,3.98104,1.556932,5710825,Stroke
4.769536,3.492245,1.343502,5.601001,3.552126,1.523484,5.040471,1.629364,1.745718,5.039733,4.265315,1.747288,4.531494,3.590603,1.401127,5.622875,3.616236,1.52588,5710856,Stroke
4.48726,4.399246,1.414026,5.671942,3.177908,1.527092,5.03632,1.633388,1.74366,5.035689,4.265203,1.747269,4.328779,4.418527,1.423244,5.725243,3.293897,1.545688,5710887,Stroke
4.49754,4.615447,1.452599,5.764373,3.107563,1.527131,5.035657,1.632992,1.742887,5.040549,4.249832,1.747042,4.274013,4.594848,1.48064,5.821344,3.160852,1.527912,5710918,Stroke
4.620545,4.814085,1.444899,5.925758,3.061422,1.517906,5.0353,1.635376,1.742806,5.058485,4.25404,1.746245,4.327359,4.681431,1.505429,5.858367,3.088327,1.514405,5710950,Stroke
4.610686,4.605326,1.474767,6.026537,2.967483,1.464653,5.03747,1.637775,1.742709,5.060415,4.253375,1.745614,4.423696,4.591218,1.528206,5.93372,2.944105,1.463893,5710996,Stroke
4.533721,4.358305,1.520776,6.030279,2.910431,1.403509,5.04416,1.638993,1.742204,5.06512,4.247128,1.745077,4.454112,4.355575,1.530793,6.041883,2.955589,1.405379,5711028,Stroke
4.523169,4.096145,1.521014,6.066073,3.143802,1.365321,5.046344,1.639133,1.741878,5.067176,4.246069,1.74509,4.46845,4.090052,1.530541,6.066738,3.124342,1.345118,5711059,Stroke
4.575713,3.654551,1.510839,6.008767,3.522075,1.315325,5.048334,1.640795,1.741379,5.071036,4.247432,1.745151,4.48437,3.791508,1.528556,6.003122,3.592937,1.314211,5711090,Stroke
4.556478,3.229558,1.511337,5.947778,3.815996,1.304405,5.049433,1.640506,1.740908,5.074826,4.249239,1.744935,4.49904,3.392002,1.52381,6.012268,3.903681,1.318155,5711121,Stroke
4.491729,2.992991,1.511094,5.896789,4.373216,1.371347,5.054864,1.636353,1.740631,5.062896,4.241073,1.744295,4.463643,3.076834,1.516339,5.936764,4.492442,1.389333,5711184,Stroke
4.406464,2.962441,1.497781,5.781224,4.59972,1.393303,5.062764,1.626375,1.74042,5.038662,4.209616,1.743622,4.316545,3.038104,1.504237,5.916285,4.478057,1.447515,5711215,Stroke
4.358491,2.86432,1.448637,5.815086,4.466354,1.462982,5.070062,1.622022,1.739832,5.016718,4.184738,1.743614,4.41263,2.821224,1.455684,5.834335,4.558855,1.478998,5711246,Stroke
4.40828,2.938028,1.398405,5.749127,4.239141,1.483381,5.068574,1.622391,1.739355,5.006594,4.17807,1.743968,4.416453,2.940902,1.381044,5.870062,4.385852,1.507834,5711277,Stroke
4.421911,3.245796,1.35359,5.741972,3.886645,1.492309,5.062042,1.622844,1.73886,5.003149,4.181062,1.744588,4.584955,2.895402,1.374773,5.754834,4.016638,1.499603,5711355,Stroke
4.423668,3.585747,1.333837,5.74945,3.516425,1.500965,5.041842,1.631779,1.737602,5.005093,4.198436,1.745892,4.612522,3.27477,1.348494,5.773888,3.58179,1.506578,5711402,Stroke
4.679478,4.079424,1.292724,5.782253,3.192421,1.511695,5.035052,1.64098,1.737248,5.010592,4.226938,1.746966,4.468496,4.048482,1.349599,5.791395,3.326272,1.512157,5711418,Stroke
4.475778,4.291564,1.39171,5.86572,3.117244,1.519287,5.033069,1.645361,1.737066,5.048114,4.274585,1.747148,4.339439,4.370917,1.415397,5.835181,3.20785,1.514393,5711449,Stroke
4.501607,4.42398,1.442167,5.935169,2.962073,1.508395,5.029142,1.65235,1.736876,5.051931,4.276421,1.747215,4.315919,4.476753,1.468341,5.82443,3.014339,1.505121,5711480,Stroke
4.529994,4.408828,1.469538,5.977349,2.851618,1.460863,5.02851,1.655101,1.736403,5.061135,4.270295,1.747215,4.431123,4.437629,1.497656,5.99196,2.952053,1.461136,5711542,Stroke
4.593478,4.297289,1.496404,5.975338,2.936082,1.408245,5.03016,1.656722,1.735953,5.070876,4.26241,1.747062,4.493125,4.338934,1.508733,5.952941,2.840218,1.401616,5711558,Stroke
4.600773,4.090779,1.514453,5.967755,3.153315,1.360936,5.033515,1.659991,1.735054,5.079147,4.260183,1.747134,4.543567,4.069459,1.526268,5.983476,3.180544,1.348957,5711574,Stroke
4.610542,3.797634,1.517747,5.927316,3.491327,1.3232,5.043985,1.66354,1.733716,5.09088,4.267648,1.747257,4.53788,3.908336,1.528245,5.988007,3.452631,1.321798,5711605,Stroke
4.584844,3.42848,1.515391,5.860237,3.715029,1.30911,5.048868,1.667204,1.733582,5.092349,4.269767,1.746974,4.513563,3.573835,1.527663,5.926112,3.817913,1.315409,5711636,Stroke
